"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity","log_total_rooms","log_total_bedrooms","log_population","log_households","value_range","cluster"
-118.3,33.76,6,6097,1270,2678,1226,5.1269,285200,"<1H OCEAN",8.71555212590782,7.14677217945264,7.89282552625112,7.11151211649616,"[2.6,3.1)","area_0"
-118.3,33.75,48,1958,386,1098,380,4.625,273400,"<1H OCEAN",7.57967882309046,5.95583736946483,7.00124562206948,5.94017125272043,"[2.6,3.1)","area_0"
-118.3,33.74,47,2223,410,1163,413,4.4671,270800,"NEAR OCEAN",7.7066129139642,6.01615715969835,7.05875815251866,6.02344759296103,"[2.6,3.1)","area_0"
-118.31,33.74,36,2464,472,1111,457,4.5074,350000,"NEAR OCEAN",7.80954132465341,6.15697898558556,7.01301578963963,6.12468339089421,"[3.1,3.6)","area_0"
-118.31,33.74,22,5042,974,2260,935,4.3472,351200,"NEAR OCEAN",8.52555810774787,6.88141130364254,7.72312009226633,6.84054652928869,"[3.1,3.6)","area_0"
-118.29,33.75,37,1319,292,766,285,2.7031,218900,"NEAR OCEAN",7.18462915271731,5.67675380226828,6.64118216974059,5.65248918026865,"[2.1,2.6)","area_0"
-118.29,33.74,29,1503,411,1368,390,2.1473,195300,"NEAR OCEAN",7.31521838975297,6.01859321449623,7.2211050981825,5.96614673912369,"[1.6,2.1)","area_0"
-118.29,33.73,30,2835,711,1669,652,3.3616,268500,"NEAR OCEAN",7.94979721616185,6.56667242980324,7.41997992366183,6.48004456192665,"[2.6,3.1)","area_0"
-118.31,33.73,52,1665,280,656,282,5.249,351900,"NEAR OCEAN",7.41758040241454,5.63478960316925,6.48616078894409,5.64190707093811,"[3.1,3.6)","area_0"
-118.3,33.73,47,2852,603,1130,560,4.194,293900,"NEAR OCEAN",7.95577578153419,6.40191719672719,7.02997291170639,6.32793678372919,"[2.6,3.1)","area_0"
-118.31,33.73,52,2025,361,957,363,4.2059,350000,"NEAR OCEAN",7.61332497954064,5.88887795833288,6.86380339145295,5.89440283426485,"[3.1,3.6)","area_0"
-118.28,33.73,39,2602,802,2178,737,2.0469,234500,"NEAR OCEAN",7.86403565907245,6.68710860786651,7.68616230349291,6.60258789218934,"[2.1,2.6)","area_0"
-118.28,33.73,45,2137,559,1550,529,1.9167,227200,"NEAR OCEAN",7.66715825531915,6.3261494731551,7.34601020991329,6.2709884318583,"[2.1,2.6)","area_0"
-118.29,33.72,25,2469,584,1253,535,3.1932,257500,"NEAR OCEAN",7.81156848934518,6.36990098282823,7.13329595489607,6.28226674689601,"[2.6,3.1)","area_0"
-118.3,33.72,28,2510,583,1388,554,3.3397,267800,"NEAR OCEAN",7.82803803212583,6.36818718635049,7.23561914106675,6.31716468674728,"[2.6,3.1)","area_0"
-118.3,33.73,40,2582,606,1304,588,3.5694,276400,"NEAR OCEAN",7.85631957140659,6.40687998606931,7.1731917424866,6.37672694789863,"[2.6,3.1)","area_0"
-118.31,33.73,52,1642,287,692,288,4.1812,321500,"NEAR OCEAN",7.40367029001237,5.65948221575962,6.53958595561767,5.66296048013595,"[3.1,3.6)","area_0"
-118.31,33.72,26,2711,508,1372,459,4.1451,326700,"NEAR OCEAN",7.90507284949867,6.23048144757848,7.22402480828583,6.12905021006055,"[3.1,3.6)","area_0"
-118.33,33.69,41,2168,357,1171,374,4.7216,311900,"NEAR OCEAN",7.68156036255954,5.87773578177964,7.06561336359772,5.92425579741453,"[3.1,3.6)","area_0"
-118.31,33.73,33,2265,366,986,388,5.4533,409800,"NEAR OCEAN",7.72533003791713,5.90263333340137,6.89365635460264,5.96100533962327,"[4.1,4.6)","area_0"
-118.33,33.72,25,6191,1081,2297,1023,6.4246,446700,"NEAR OCEAN",8.73085190351923,6.98564181763921,7.7393592026891,6.93049476595163,"[4.1,4.6)","area_0"
-118.31,33.67,42,1297,246,611,242,5.3074,401900,"NEAR OCEAN",7.16780918431644,5.50533153593236,6.4150969591716,5.48893772615669,"[3.6,4.1)","area_0"
-118.29,33.71,40,1644,471,780,416,3.1071,464300,"NEAR OCEAN",7.40488757561612,6.15485809401642,6.65929391968364,6.03068526026126,"[4.6,5.1]","area_0"
-118.29,33.71,40,1933,475,902,412,4.25,332800,"NEAR OCEAN",7.56682847920833,6.16331480403464,6.80461452006262,6.02102334934953,"[3.1,3.6)","area_0"
-118.29,33.71,31,2809,666,1316,633,4.5606,303800,"NEAR OCEAN",7.94058382710424,6.50128967054039,7.18235211188526,6.45047042214418,"[2.6,3.1)","area_0"
-118.29,33.72,21,1568,452,801,422,3.5109,225000,"NEAR OCEAN",7.35755620091035,6.11368217983223,6.68586094706836,6.04500531403601,"[2.1,2.6)","area_0"
-118.23,34.23,34,2377,362,1055,362,6,367100,"<1H OCEAN",7.77359446736019,5.89164421182577,6.96129604591017,5.89164421182577,"[3.6,4.1)","area_0"
-118.24,34.24,31,3019,469,1349,462,7.1463,394100,"<1H OCEAN",8.01268092970684,6.15060276844628,7.20711885620776,6.13556489108174,"[3.6,4.1)","area_0"
-118.24,34.24,31,3812,595,1645,591,7.585,380100,"<1H OCEAN",8.24590926477409,6.38856140554563,7.40549566319947,6.3818160174061,"[3.6,4.1)","area_0"
-118.23,34.22,36,2288,439,1079,434,4.5486,361000,"<1H OCEAN",7.73543335249969,6.08449941307517,6.98378996525813,6.07304453410041,"[3.6,4.1)","area_0"
-118.24,34.23,43,1061,208,514,208,6.01,254200,"<1H OCEAN",6.96696713861398,5.33753807970132,6.24222326545517,5.33753807970132,"[2.1,2.6)","area_0"
-118.24,34.23,42,1541,280,753,264,5.1028,292100,"<1H OCEAN",7.34018683532012,5.63478960316925,6.62406522779989,5.57594910314632,"[2.6,3.1)","area_0"
-118.25,34.23,35,2839,592,1413,538,4.1667,271200,"<1H OCEAN",7.95120715647297,6.38350663488401,7.25347038268453,6.28785856016178,"[2.6,3.1)","area_0"
-118.25,34.25,34,3150,518,1392,480,4.9355,336900,"<1H OCEAN",8.05515773181968,6.24997524225948,7.23849684089437,6.17378610390194,"[3.1,3.6)","area_0"
-118.25,34.23,34,2421,475,1232,454,4.6852,296200,"<1H OCEAN",7.79193595693806,6.16331480403464,7.11639414409346,6.11809719804135,"[2.6,3.1)","area_0"
-118.26,34.24,35,1666,280,788,273,6.6277,344400,"<1H OCEAN",7.41818082272679,5.63478960316925,6.66949808985788,5.60947179518496,"[3.1,3.6)","area_0"
-118.26,34.24,35,2485,418,1226,406,5.7083,329500,"<1H OCEAN",7.81802793853073,6.03548143252476,7.11151211649616,6.00635315960173,"[3.1,3.6)","area_0"
-118.25,34.23,41,1979,496,1157,459,4.4083,217700,"<1H OCEAN",7.59034694560257,6.20657592672493,7.05358572719368,6.12905021006055,"[2.1,2.6)","area_0"
-118.25,34.22,30,2062,396,1089,375,5.5362,301200,"<1H OCEAN",7.63143166457691,5.98141421125448,6.99301512293296,5.92692602597041,"[2.6,3.1)","area_0"
-118.26,34.23,38,1107,194,518,195,7.5582,263700,"<1H OCEAN",7.00940893270864,5.26785815906333,6.24997524225948,5.27299955856375,"[2.6,3.1)","area_0"
-118.22,34.21,29,2174,418,1030,395,3.5707,341700,"<1H OCEAN",7.68432406768116,6.03548143252476,6.93731408122368,5.97888576490112,"[3.1,3.6)","area_0"
-118.23,34.21,36,2988,719,1357,657,3.5174,268000,"<1H OCEAN",8.00235954625271,6.57786135772105,7.21303165983487,6.48768401848461,"[2.6,3.1)","area_0"
-118.24,34.22,41,2476,506,1271,485,3.4531,263900,"<1H OCEAN",7.81439963380449,6.22653666928747,7.14755927118945,6.18414889093748,"[2.6,3.1)","area_0"
-118.24,34.22,34,1722,406,926,371,4.1523,252000,"<1H OCEAN",7.45124168498768,6.00635315960173,6.83087423464618,5.91620206260743,"[2.1,2.6)","area_0"
-118.23,34.21,50,309,47,121,45,6.213,285000,"<1H OCEAN",5.73334127689775,3.85014760171006,4.79579054559674,3.80666248977032,"[2.6,3.1)","area_0"
-118.23,34.2,48,1473,294,807,296,3.399,306300,"<1H OCEAN",7.29505641646263,5.68357976733868,6.69332366826995,5.69035945432406,"[3.1,3.6)","area_0"
-118.23,34.18,47,1853,345,757,310,3.6875,422000,"<1H OCEAN",7.52456122628536,5.84354441703136,6.62936325343745,5.73657229747919,"[4.1,4.6)","area_0"
-118.23,34.18,43,1708,280,768,276,6.207,457400,"<1H OCEAN",7.44307837434852,5.63478960316925,6.64378973314767,5.62040086571715,"[4.6,5.1]","area_0"
-118.22,34.19,31,4704,920,1895,886,4.9297,400000,"<1H OCEAN",8.45616848957846,6.82437367004309,7.54697411751653,6.78671695060508,"[3.6,4.1)","area_0"
-118.21,34.16,25,434,74,199,75,5.9199,420500,"<1H OCEAN",6.07304453410041,4.30406509320417,5.29330482472449,4.31748811353631,"[4.1,4.6)","area_0"
-118.2,34.16,31,5550,881,2465,862,6.8317,446100,"<1H OCEAN",8.62155320674048,6.78105762593618,7.80994708647679,6.75925527066369,"[4.1,4.6)","area_0"
-118.23,34.16,31,3105,582,1359,547,5.1718,429100,"<1H OCEAN",8.04076899436758,6.36647044773144,7.21450441415114,6.30444880242198,"[4.1,4.6)","area_0"
-118.24,34.16,52,2187,284,733,274,9.5823,406200,"<1H OCEAN",7.69028602067677,5.64897423816121,6.59714570188665,5.61312810638807,"[4.1,4.6)","area_0"
-118.24,34.16,52,1904,297,797,286,6.6603,380400,"<1H OCEAN",7.55171221535131,5.6937321388027,6.68085467879022,5.65599181081985,"[3.6,4.1)","area_0"
-118.25,34.17,52,1532,292,631,275,5.1242,372900,"<1H OCEAN",7.33432935030054,5.67675380226828,6.44730586254121,5.61677109766657,"[3.6,4.1)","area_0"
-118.25,34.16,24,5131,1436,2690,1371,2.5668,280000,"<1H OCEAN",8.54305585094196,7.26961674960817,7.89729647259588,7.22329567956231,"[2.6,3.1)","area_0"
-118.26,34.17,20,5949,1417,2593,1337,3.8576,318600,"<1H OCEAN",8.6909784171879,7.25629723969068,7.86057078553866,7.19818357710194,"[3.1,3.6)","area_0"
-118.26,34.16,17,2943,769,1312,656,3.1484,187500,"<1H OCEAN",7.98718474823347,6.64509096950564,7.17930796950403,6.48616078894409,"[1.6,2.1)","area_0"
-118.26,34.16,19,2919,857,1866,811,3.1733,206300,"<1H OCEAN",7.97899637085411,6.75343791859778,7.53155238140729,6.69826805411541,"[2.1,2.6)","area_0"
-118.26,34.16,20,3407,885,1883,870,3.7321,351100,"<1H OCEAN",8.13358741766097,6.78558764500793,7.54062152865715,6.76849321164863,"[3.1,3.6)","area_0"
-118.27,34.17,48,1560,280,825,269,5.5118,354700,"<1H OCEAN",7.35244110024358,5.63478960316925,6.71538338633468,5.59471137960184,"[3.1,3.6)","area_0"
-118.27,34.18,52,3034,406,1158,399,6.2976,498400,"<1H OCEAN",8.01763715990848,6.00635315960173,7.05444965813294,5.98896141688986,"[4.6,5.1]","area_0"
-118.28,34.18,52,2602,418,1137,419,5.3185,358000,"<1H OCEAN",7.86403565907245,6.03548143252476,7.03614849375054,6.03787091992214,"[3.6,4.1)","area_0"
-118.29,34.18,52,1602,265,667,251,5.049,323500,"<1H OCEAN",7.3790081276283,5.57972982598622,6.50279004591562,5.52545293913178,"[3.1,3.6)","area_0"
-118.28,34.18,50,2195,336,878,309,6.884,365600,"<1H OCEAN",7.69393732550927,5.8171111599632,6.77764659363512,5.73334127689775,"[3.6,4.1)","area_0"
-118.28,34.17,22,2664,651,1553,629,3.6354,256300,"<1H OCEAN",7.88758403166028,6.47850964220857,7.34794382314869,6.44413125670044,"[2.6,3.1)","area_0"
-118.29,34.17,17,3852,1066,2986,993,2.3482,255400,"<1H OCEAN",8.25634777291802,6.97166860472579,8.00168997809913,6.90073066404517,"[2.6,3.1)","area_0"
-118.29,34.17,52,1732,305,875,311,4.325,292600,"<1H OCEAN",7.45703208912238,5.72031177660741,6.77422388635761,5.73979291217923,"[2.6,3.1)","area_0"
-118.29,34.18,10,4292,1075,2719,987,3.6974,286600,"<1H OCEAN",8.36450810375059,6.98007594056176,7.90801944463247,6.89467003943348,"[2.6,3.1)","area_0"
-118.29,34.16,31,1262,338,1019,332,3.7083,241900,"<1H OCEAN",7.14045304310116,5.82304589548302,6.92657703322272,5.80513496891649,"[2.1,2.6)","area_0"
-118.29,34.16,42,413,107,349,107,4.3438,189800,"<1H OCEAN",6.02344759296103,4.67282883446191,5.85507192220243,4.67282883446191,"[1.6,2.1)","area_0"
-118.3,34.17,17,4041,1169,3309,1117,2.6016,222400,"<1H OCEAN",8.30424746507847,7.06390396147207,8.10440130792161,7.0184017990692,"[2.1,2.6)","area_0"
-118.3,34.17,30,48,14,74,16,5.0056,162500,"<1H OCEAN",3.87120101090789,2.63905732961526,4.30406509320417,2.77258872223978,"[1.6,2.1)","area_0"
-118.29,34.16,35,1257,318,764,319,3.2083,238000,"<1H OCEAN",7.13648320859025,5.76205138278018,6.63856778916652,5.76519110278484,"[2.1,2.6)","area_0"
-118.3,34.16,40,1875,460,869,438,3.2321,243600,"<1H OCEAN",7.53636393840451,6.13122648948314,6.76734312526539,6.08221891037645,"[2.1,2.6)","area_0"
-118.3,34.16,35,3213,874,2401,819,2.8342,256800,"<1H OCEAN",8.07496035911586,6.77308037565554,7.78364059622125,6.70808408385307,"[2.6,3.1)","area_0"
-118.27,34.16,47,1453,356,787,345,3.0114,255500,"<1H OCEAN",7.28138566357028,5.87493073085203,6.6682282484174,5.84354441703136,"[2.6,3.1)","area_0"
-118.27,34.15,22,2265,637,1684,561,2.6729,217100,"<1H OCEAN",7.72533003791713,6.45676965557216,7.42892719480227,6.3297209055227,"[2.1,2.6)","area_0"
-118.27,34.15,25,3018,806,2205,742,3.0199,220200,"<1H OCEAN",8.01234963932779,6.69208374250663,7.69848278788095,6.60934924316738,"[2.1,2.6)","area_0"
-118.27,34.16,52,830,183,479,179,3.1397,253700,"<1H OCEAN",6.72142570079064,5.20948615284142,6.17170059741091,5.18738580584075,"[2.1,2.6)","area_0"
-118.28,34.16,49,1393,290,605,282,2.9491,257400,"<1H OCEAN",7.23921497377981,5.66988092298052,6.40522845803084,5.64190707093811,"[2.6,3.1)","area_0"
-118.26,34.16,18,1775,525,950,522,3.5417,177100,"<1H OCEAN",7.48155570190952,6.26339826259162,6.85646198459459,6.25766758788264,"[1.6,2.1)","area_0"
-118.26,34.15,14,2981,894,1941,863,3,178600,"<1H OCEAN",8.00001409367807,6.79570577517351,7.57095858316901,6.76041469108343,"[1.6,2.1)","area_0"
-118.26,34.15,6,3340,945,2315,846,2.8884,252300,"<1H OCEAN",8.11372608597075,6.85118492749374,7.74716496652033,6.74051935960622,"[2.1,2.6)","area_0"
-118.24,34.16,52,850,162,493,160,6.9408,298800,"<1H OCEAN",6.74523634948436,5.08759633523238,6.20050917404269,5.07517381523383,"[2.6,3.1)","area_0"
-118.24,34.15,20,2734,658,1562,607,3.3906,284100,"<1H OCEAN",7.91352101728389,6.48920493132532,7.35372233039963,6.4085287910595,"[2.6,3.1)","area_0"
-118.24,34.15,45,1235,271,499,263,3.1435,282600,"<1H OCEAN",7.11882624906208,5.6021188208797,6.21260609575152,5.57215403217776,"[2.6,3.1)","area_0"
-118.25,34.16,14,3700,945,1681,905,3.9054,200000,"<1H OCEAN",8.21608809863232,6.85118492749374,7.42714413340862,6.80793494369993,"[1.6,2.1)","area_0"
-118.25,34.15,31,1238,338,605,331,2.8478,228100,"<1H OCEAN",7.12125245324454,5.82304589548302,6.40522845803084,5.80211837537706,"[2.1,2.6)","area_0"
-118.25,34.15,32,1377,444,768,422,2.2621,187500,"<1H OCEAN",7.22766249872865,6.09582456243222,6.64378973314767,6.04500531403601,"[1.6,2.1)","area_0"
-118.23,34.14,33,2865,864,2061,790,2.6268,201300,"<1H OCEAN",7.96032362914884,6.76157276880406,7.63094658089046,6.67203294546107,"[1.6,2.1)","area_0"
-118.24,34.14,28,1843,554,1402,512,2.462,254000,"<1H OCEAN",7.51914995766982,6.31716468674728,7.24565506759454,6.23832462503951,"[2.1,2.6)","area_0"
-118.24,34.14,36,1813,560,1501,544,1.9125,238000,"<1H OCEAN",7.50273821075485,6.32793678372919,7.31388683163346,6.29894924685594,"[2.1,2.6)","area_0"
-118.24,34.13,37,1644,395,959,383,3.3636,257700,"<1H OCEAN",7.40488757561612,5.97888576490112,6.86589107488344,5.94803498918065,"[2.6,3.1)","area_0"
-118.24,34.13,45,2170,401,1043,394,5.6921,269000,"<1H OCEAN",7.68248244653451,5.99396142730657,6.94985645500077,5.97635090929793,"[2.6,3.1)","area_0"
-118.24,34.15,7,2063,670,1892,643,1.7301,202300,"<1H OCEAN",7.63191651307125,6.50727771238501,7.54538974961182,6.46614472423762,"[1.6,2.1)","area_0"
-118.25,34.14,37,584,260,552,235,1.8235,275000,"<1H OCEAN",6.36990098282823,5.56068163101553,6.31354804627709,5.45958551414416,"[2.6,3.1)","area_0"
-118.26,34.14,51,902,320,650,334,1.5417,268800,"<1H OCEAN",6.80461452006262,5.76832099579377,6.47697236288968,5.8111409929767,"[2.6,3.1)","area_0"
-118.27,34.14,10,1060,332,1025,288,3.0074,175000,"<1H OCEAN",6.96602418710611,5.80513496891649,6.93244789157251,5.66296048013595,"[1.6,2.1)","area_0"
-118.26,34.14,6,1727,506,1200,439,4.1083,210700,"<1H OCEAN",7.45414107814668,6.22653666928747,7.09007683577609,6.08449941307517,"[2.1,2.6)","area_0"
-118.26,34.13,37,1383,470,1185,451,2.5,207100,"<1H OCEAN",7.23201033166476,6.1527326947041,7.07749805356923,6.11146733950268,"[2.1,2.6)","area_0"
-118.26,34.14,23,1336,396,1255,359,2.5388,205000,"<1H OCEAN",7.19743535409659,5.98141421125448,7.13489085156588,5.88332238848828,"[1.6,2.1)","area_0"
-118.25,34.14,25,5980,1856,5217,1772,2.506,184500,"<1H OCEAN",8.69617584694468,7.52617891334615,8.55967780302239,7.47986413116503,"[1.6,2.1)","area_0"
-118.25,34.13,22,2340,773,2226,754,2.5417,217500,"<1H OCEAN",7.75790620835175,6.65027904858742,7.70796153183549,6.62539236800796,"[2.1,2.6)","area_0"
-118.24,34.13,45,1971,439,1245,430,4.0272,260500,"<1H OCEAN",7.58629630715272,6.08449941307517,7.12689080889881,6.06378520868761,"[2.6,3.1)","area_0"
-118.25,34.13,52,322,88,229,89,2.125,243800,"<1H OCEAN",5.77455154554441,4.47733681447821,5.43372200355424,4.48863636973214,"[2.1,2.6)","area_0"
-118.25,34.12,21,739,265,861,246,2.4856,181300,"<1H OCEAN",6.6052979209482,5.57972982598622,6.75809450442773,5.50533153593236,"[1.6,2.1)","area_0"
-118.31,34.22,27,7714,1132,3199,1100,7.1262,446200,"<1H OCEAN",8.95079213876817,7.03174125876313,8.07059353994952,7.00306545878646,"[4.1,4.6)","area_0"
-118.33,34.21,31,3190,489,1362,480,6.981,402900,"<1H OCEAN",8.06777619577889,6.19236248947487,7.21670948670946,6.17378610390194,"[3.6,4.1)","area_0"
-118.34,34.21,36,1834,316,864,309,4.7885,302200,"<1H OCEAN",7.51425465281641,5.75574221358691,6.76157276880406,5.73334127689775,"[2.6,3.1)","area_0"
-118.29,34.18,36,3120,620,1441,612,3.9041,320400,"<1H OCEAN",8.04558828080353,6.42971947803914,7.27309259599952,6.41673228251233,"[3.1,3.6)","area_0"
-118.3,34.19,52,1704,277,746,262,4.7986,326100,"<1H OCEAN",7.44073370738926,5.62401750618734,6.61472560020376,5.5683445037611,"[3.1,3.6)","area_0"
-118.3,34.19,51,1502,243,586,231,4.375,332400,"<1H OCEAN",7.31455283232408,5.49306144334055,6.37331978957701,5.44241771052179,"[3.1,3.6)","area_0"
-118.31,34.19,27,4713,1169,2372,1077,3.7015,287900,"<1H OCEAN",8.45807992692373,7.06390396147207,7.77148876011762,6.98193467715639,"[2.6,3.1)","area_0"
-118.3,34.19,52,2962,468,1364,466,4.9042,343500,"<1H OCEAN",7.99361999482774,6.14846829591765,7.21817683840341,6.14418563412565,"[3.1,3.6)","area_0"
-118.32,34.2,36,2110,346,984,342,6.9909,345300,"<1H OCEAN",7.65444322647011,5.84643877505772,6.89162589705225,5.8348107370626,"[3.1,3.6)","area_0"
-118.32,34.2,36,759,136,372,135,4.9886,328900,"<1H OCEAN",6.63200177739563,4.91265488573605,5.91889385427315,4.90527477843843,"[3.1,3.6)","area_0"
-118.33,34.2,43,2322,418,1106,433,4.3631,284600,"<1H OCEAN",7.75018416225784,6.03548143252476,7.00850518208228,6.07073772800249,"[2.6,3.1)","area_0"
-118.34,34.2,41,2860,682,1516,621,3.0431,262900,"<1H OCEAN",7.9585769038139,6.52502965784346,7.32383056620232,6.43133108193348,"[2.6,3.1)","area_0"
-118.34,34.19,41,1524,393,1176,375,2.875,192400,"<1H OCEAN",7.32909373624659,5.97380961186926,7.06987412845857,5.92692602597041,"[1.6,2.1)","area_0"
-118.32,34.2,29,2209,444,952,403,4.375,341200,"<1H OCEAN",7.70029520342012,6.09582456243222,6.85856503479136,5.99893656194668,"[3.1,3.6)","area_0"
-118.32,34.19,37,1335,249,485,240,4.1731,352100,"<1H OCEAN",7.19668657083435,5.51745289646471,6.18414889093748,5.48063892334199,"[3.1,3.6)","area_0"
-118.32,34.19,37,1519,331,613,315,3.0179,272500,"<1H OCEAN",7.32580750259577,5.80211837537706,6.41836493593621,5.75257263882563,"[2.6,3.1)","area_0"
-118.31,34.19,42,724,149,420,150,3.0625,361700,"<1H OCEAN",6.58479139238572,5.00394630594546,6.04025471127741,5.01063529409626,"[3.6,4.1)","area_0"
-118.3,34.18,13,7174,1997,4293,1872,3.0973,251900,"<1H OCEAN",8.87821865809223,7.59940133341582,8.36474106822456,7.53476265703754,"[2.1,2.6)","area_0"
-118.3,34.17,37,350,115,342,111,3.0687,200000,"<1H OCEAN",5.85793315448346,4.74493212836325,5.8348107370626,4.70953020131233,"[1.6,2.1)","area_0"
-118.3,34.18,5,5492,1549,2997,1405,3.3205,172100,"<1H OCEAN",8.61104776688786,7.34536484041687,8.00536706731666,7.24779258176785,"[1.6,2.1)","area_0"
-118.31,34.18,11,3112,890,1700,851,3.1587,181300,"<1H OCEAN",8.04302088529828,6.79122146272619,7.43838353004431,6.74641212857337,"[1.6,2.1)","area_0"
-118.31,34.19,13,3801,1116,1986,1078,2.0875,222700,"<1H OCEAN",8.24301946898925,7.01750614294126,7.59387784460512,6.98286275146894,"[2.1,2.6)","area_0"
-118.32,34.18,49,192,41,83,38,3.0179,118800,"<1H OCEAN",5.25749537202778,3.71357206670431,4.4188406077966,3.63758615972639,"[1.1,1.6)","area_0"
-118.32,34.18,44,1594,389,832,340,3.4,212100,"<1H OCEAN",7.37400185935016,5.96357934361845,6.72383244082121,5.82894561761021,"[2.1,2.6)","area_0"
-118.32,34.17,39,1995,564,1202,544,3.5875,250000,"<1H OCEAN",7.59839932932396,6.33505425149806,7.09174211509515,6.29894924685594,"[2.1,2.6)","area_0"
-118.32,34.17,47,2589,465,1284,485,5.1008,247100,"<1H OCEAN",7.85902697975154,6.14203740558736,7.15773548424991,6.18414889093748,"[2.1,2.6)","area_0"
-118.33,34.17,48,2584,483,1118,459,4.2396,245100,"<1H OCEAN",7.85709386490249,6.18001665365257,7.01929665371504,6.12905021006055,"[2.1,2.6)","area_0"
-118.33,34.18,45,2570,517,1256,510,4.6898,226000,"<1H OCEAN",7.85166117788927,6.24804287450843,7.13568734702814,6.23441072571837,"[2.1,2.6)","area_0"
-118.33,34.18,45,1552,315,785,316,3.7411,235500,"<1H OCEAN",7.34729970074316,5.75257263882563,6.66568371778241,5.75574221358691,"[2.1,2.6)","area_0"
-118.34,34.19,43,1029,252,613,255,2.6827,219900,"<1H OCEAN",6.93634273583405,5.52942908751142,6.41836493593621,5.54126354515843,"[2.1,2.6)","area_0"
-118.34,34.19,47,1721,343,834,334,4.1923,231200,"<1H OCEAN",7.45066079621154,5.83773044716594,6.72623340235875,5.8111409929767,"[2.1,2.6)","area_0"
-118.34,34.18,45,3046,633,1448,599,3.24,226900,"<1H OCEAN",8.02158453345511,6.45047042214418,7.27793857294566,6.39526159811545,"[2.1,2.6)","area_0"
-118.34,34.18,46,1393,301,714,295,2.8125,229900,"<1H OCEAN",7.23921497377981,5.70711026474888,6.57088296233958,5.68697535633982,"[2.1,2.6)","area_0"
-118.36,34.19,46,1676,322,846,295,5.1814,209500,"<1H OCEAN",7.42416528104203,5.77455154554441,6.74051935960622,5.68697535633982,"[2.1,2.6)","area_0"
-118.35,34.18,46,2711,491,1277,490,4.282,224700,"<1H OCEAN",7.90507284949867,6.19644412779452,7.15226885603254,6.19440539110467,"[2.1,2.6)","area_0"
